"postDate";"postTime";"post_content";"signature_content";"username";"userlink";"usertitle";"userrank";"user_joindate";"user_location";"user_NumberOfPosts"
"07-17-2013";" 12:56 PM";"It can take up to two years to reach a PSA nadir. I would not be concerned.";"PSAs: 4.76 (May '12) 4.23 (August '12) 3.98 (October '12) 4.9 (February '13) 2.9 (June '13) 2.7 (Nov. '13) 1.31 (March '14) 1.07 (July '14) 0.69 (October '14) 1.6 (March '15)
Biopsy right prostate: Benign tissue
Biopsy left prostate: Prostatic adencarcinoma, Gleason score 7 (4+3), Tumor involves 2 of 10 cores and 5% of total tissue sampled, Positive for perineural invasion
TRUS measured prostate volume 19.36 cc
Stage T1c
66 Pd-103 seeds implanted (March '13)";"blank";"http://www.cancerforums.net/members/96949-blank";"";"Senior User";"Oct 2012";"Not Found";"19"
"07-18-2013";" 03:12 AM";"Thanks for the info.....very informative.";"";"malbaby";"http://www.cancerforums.net/members/50194-malbaby";"";"Regular User";"Oct 2012";"Not Found";"19"
"03-06-2015";" 09:02 PM";"Here I am 10 months post RALP. Most importantly for me it's still undetectable. Have to be honest i was very anxious this time for some reason but obviously I'm delighted.
The last 10 months have been quite stressful for me particularly on the ED front. I'm a relatively young guy and had a very active sex life.
Yes myself and my partner have been very active and imaginative but the non- erection takes its toll psychologically. For me my whole masculinity seems to stem from my penis and to have nothing at all has been devastating. Wives and girlfriends please do not underestimate the confidence knock this has on a man !!!
Up to 5 months i had nothing at all, very cold as well. 6 months I've had some stirrings and a bit of wood nothing to write home about but nonetheless something happening. Slowly but surely things have been improving, injections are the key I think. Cialis doesn't seem to make any difference i take every night. I alternate between viagra and Levitra. Viagra seems to work better. Now at 10 months I'm probably at half mast if I have a viagra and a shower to warm myself up. Just recently managed penetration of sorts.
I guess to round off I've still got a long way to go but I'm improving all the time and am confident i will get back to near where I was pre- op.
Don't give up hope positivity is the key and of course an understanding partner. I have had the most incredibly supportive girlfriend Julie Nilsson and I could not have done this without her.";"Age 47, DOB 25/11/66
15 Oct 2013 PSA 17.4
15 nov 2013 PSA 17.2
26 nov 2013 Biopsy: Left lobe 1 of 10 cores total 2%.
Right lobe 6 of 14 cores total 8%
Gleason 3+3 in both sides.
12 Dec 2013 Bone scan negative
13 Dec 2013 PSA 3.6
7 feb. 2014 second Mri no sign of spread seminal vesicle involvement unlikely.
14 feb 2014 PSA 3.1
29 April RALP
Histology. Total tumour volume 3.4%
Gleason 3+4
No extra prostatic spread
Negative Margins
pT2c pNx pMx
jun, sept, dec 2014
Mar 2015 PSA undetectable";"Shittingbricks";"http://www.cancerforums.net/members/108368-Shittingbricks";"";"Experienced User";"Dec 2013";"Grimsby United Kingdom";"55"
"03-06-2015";" 09:06 PM";"Keep those good reports coming!";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Dec 2013";"Grimsby United Kingdom";"55"
"03-06-2015";" 09:15 PM";"Thanks Chuck knew you would be first to reply. Top man and great job as ever !!!";"Age 47, DOB 25/11/66
15 Oct 2013 PSA 17.4
15 nov 2013 PSA 17.2
26 nov 2013 Biopsy: Left lobe 1 of 10 cores total 2%.
Right lobe 6 of 14 cores total 8%
Gleason 3+3 in both sides.
12 Dec 2013 Bone scan negative
13 Dec 2013 PSA 3.6
7 feb. 2014 second Mri no sign of spread seminal vesicle involvement unlikely.
14 feb 2014 PSA 3.1
29 April RALP
Histology. Total tumour volume 3.4%
Gleason 3+4
No extra prostatic spread
Negative Margins
pT2c pNx pMx
jun, sept, dec 2014
Mar 2015 PSA undetectable";"Shittingbricks";"http://www.cancerforums.net/members/108368-Shittingbricks";"";"Experienced User";"Dec 2013";"Grimsby United Kingdom";"55"
"03-06-2015";" 10:07 PM";"Thank you Shitting,

Good guys like you make it an honor, pleasure -- and a cinch -- to moderate this forum.

Chuck";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Dec 2013";"Grimsby United Kingdom";"55"
"03-07-2015";" 11:21 PM";"Hey Bricks,

The ED was mentally killing me too. Pills, didn't work, The VED hurt, the Trimix sucked, having to inject a needle. So finally I just resigned to masterbation with a floppy for at least dry orgasms. At a year out I was still dead in the water. My Dr kept telling me to calm down as I had lost one bundle but spared the other. All hope was lost.

Then........some 13 months after surgery things started to tingle, I felt mild enlargment, then by month 15 post op it started happening again. ERECTIONS !!

Now I can do what I did pre op, I still throw in a cialis at times to boost my confidence.

I had given up hope just to have my body repair itself. Doc always told me, could take 3 years, but I wasn't a beleiver.

Just hang in there, you will be fine. Nerve damage takes time, lots of it. It's a mental screwing when your dick is broken. Just hang in there, you will be fine. At 10 months I didn't feel anything down there. At 15 months I am back in the game.

Good Luck and Hang In There.
You're Right on Schedule for a Full Recovery !

Best Regards,

Peter";"Blood test 10.0
DRE and Biopsy
3 0f 12 cores 3+3
AS 2 Years with blood every 3 months, stable at 10.1
2nd Biopsy 9 of 12 cores 3+3
RARP 11/26/13 by Dr. S Conely
Catheter out in 7 days
Pathology 3+4
1 light pad at 1 week past catheter
Continence at 3 weeks no pads
PSA undetectable at 7 weeks
At 13 Months Erections both with and without meds, its all coming together .";"PeterG";"http://www.cancerforums.net/members/108180-PeterG";"";"Regular User";"Dec 2013";"Grimsby United Kingdom";"55"
"07-12-2011";" 01:18 AM";"Just scheduled robotic prostaectomy for a few months out. The time frame will be about 10 weeks from the biopsy. One of the reasons is already have a vacation booked prior, and really don't want to change plans.

The doc says no risk to this one, since only 2 cores positive, one Gleason 3+3 (<5% PCa) and the other Gleason 3+4 (10% PCa). Is this a good normal time frame for scheduling the surgery? Am I scaring myself unnecessarily by worrying about a couple of weeks?";"";"Skier";"http://www.cancerforums.net/members/25305-Skier";"";"Regular User";"Jul 2011";"Not Found";"38"
"07-12-2011";" 02:43 AM";"""Am I scaring myself unnecessarily by worrying about a couple of weeks? ""

Yes you are..Enjoy your vacation. The ""normal"" wait is 6 or 8 weeks so 10 weeks is nothing to be concerned about..";"PSA at age 55: 3.5, DRE negative.
65: 8.5, DRE "" normal"", biopsy, 12 core, negative...
66 9.0 DRE ""normal"", BPH, (Proscar)
67 4.5 DRE ""normal"" second biopsy, negative.
67.5 5.6, DRE ""normal"" U-doc worried..
age 68, 7.0, third biopsy (June 2010) positive for cancer in 4 cores, 2 cores Gleason 6, one core Gleason 7. one core Gleason 9. RALP on Sept. 3, 2010, Positive margin, post-op PSA. 0.9, SRT , HT. Feb.2011 PSA <0.1 Oct 2011 <0.1 Feb 2012 <0.01 Sept 2012 0.8 June 2013 1.1, Casodex added, PSA 0.04 10/2013. PSA 0.32 1/14. On 6/14 PSA 0.4, ""T""-5. 10/14 PSA 0.6, T-11. 1/2015 PSA 0.106. 4/15. 0.4, 9/15 1.4, 3/16 Zytiga, 0.04";"Fairwind";"http://www.cancerforums.net/members/20405-Fairwind";"";"Top User";"Jul 2011";"Not Found";"38"
"07-12-2011";" 02:45 AM";"Sorry to hear about your positive biopsy. At least now you know.
By all means take the holiday and enjoy yourself. You would normally have to wait at least six weeks or more anyway to allow the biopsy to heal and a good vacation can go a long way in improving your state of mind. Looking at your numbers a couple of weeks shouldn't make a difference. I'd trust you doc's judgement.";"";"Woody NF";"http://www.cancerforums.net/members/22992-Woody-NF";"";"Experienced User";"Jul 2011";"Not Found";"38"
"03-22-2013";" 06:21 PM";"Well, today is 10 weeks since my surgery. I feel great, no leakage to speak of, just the very occasional if I happen to lift something heavy and forget to do the Kegel. And then it is only just a very small drop or so. My PSA was tested on 2/26 and came back as <.01 so I was very pleased as was my surgeon and urologist. The incisions that were made for the Da-Vinci are just little spots now, and I have no discomfort at all. Erection's are at about 50% give or take a little. Using the pump daily, and with the help of one of the tension rings did enjoy the wife's company.
This will be my last follow-up post on my surgery, I will still be around the site and checking in now and then. I hope and pray that all others do as well or better than I have done and that someday a cure will be found. The sooner the better for all of us!!!!";"Age: 65 / At surgery
10/01/12 PSA 5.7 & climbing
10/25/12 Transrectal biopsy / results T2 b/c Score of 3-4 & 4-3 / Gleason Score 7
10/28/12 Consultation with Surgeon Dr. Vipul Patel (8,000+ surgeries) for Da-Vinci Radical Prostatectomy (my choice)
01/11/13 Da-Vinci Prostatectomy, Florida Celebration Hosp. (above surgeon), Cancer confined within prostate capsule & none found in margins or lymph nodes.
02/26/13 PSA test <.01
06/11/13 PSA test <.01 and Testosterone 510
09/09/13 PSA test <.01
01/15/14 PSA test <.01
07/21/14 PSA test <.01
07/28/15 PSA test <.01
02/02/16 Quadruple Bypass Heart Surgery
06/28/16 PSA test <.01";"Sarg";"http://www.cancerforums.net/members/81594-Sarg";"";"Senior User";"Nov 2012";"Central, Florida";"271"
"03-22-2013";" 06:47 PM";"Congrats on the good news.
I'm going in for my surgery Aprill 22 and you sharing your experience has been a great help in reducing my anxiety level about all of this.

Save a seat for me on the other side. I'll be there soon";"";"jfd";"http://www.cancerforums.net/members/101217-jfd";"";"Experienced User";"Nov 2012";"Central, Florida";"271"
"03-22-2013";" 10:15 PM";"We are very happy to hear that you are doing great. Please hang around and pay forward to provide some help to those that come after.

It would be very helpful to have a spectrum of patients with both good and bad experiences so new members can learn from us as to what to look out for and what to avoid.

Cheers.";"PCa Dx 2010 at 65. PSA increased from 2.5 in 2000 to 10.7 in 2010. Four biopsies in 6 years. Final biopsy in 2010: 1 of 12 cores 5% cancer, G6
CT, bone scans & MRI all negative
Da Vinci 8/10; nerve sparing, catheter out in 7 days; no incontinence, no ED
Post Op Pathology pT2N0Mx: organ confined; negative margins; lymph nodes & seminal vesicle not involved but PNI present; cancer extensive within prostate, multifocal G 3+3 and tertiary G 4
Infected lymphocele diagnosed and treated in 2014, 4 yrs after RALP
PSA <.1 for the past 6 years.";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Nov 2012";"Central, Florida";"271"
"03-25-2013";" 10:41 PM";"How many kegels a day do you do sarg.im 7 weeks in now and still on 2 pads a day.morning up to about 1.30pm just a few drops but a bit more in late afternoon and evening especially if im doing something physical.however I'm hopeful things will improve overtime.

Just hoping I'm doing enough kegels,300 a day ,well most days.have not tried the pump .on cialis but my mojo has not returned yet!

Best of luck and thanks for your insightful contributions.great help.


Pauly";"";"Pauly4";"http://www.cancerforums.net/members/97881-Pauly4";"";"Regular User";"Nov 2012";"Central, Florida";"271"
"03-26-2013";" 02:46 AM";"Originally Posted by Pauly4
Just hoping I'm doing enough kegels,300 a day ,well most days.

Pauly
Make sure you do not overdo thing and fatigued you muscles. Like other muscles you have in your body, tired muscles do not work well. In addition to exercise, adequate rest, avoid caffeine and diuretics will also help.

Good luck.";"PCa Dx 2010 at 65. PSA increased from 2.5 in 2000 to 10.7 in 2010. Four biopsies in 6 years. Final biopsy in 2010: 1 of 12 cores 5% cancer, G6
CT, bone scans & MRI all negative
Da Vinci 8/10; nerve sparing, catheter out in 7 days; no incontinence, no ED
Post Op Pathology pT2N0Mx: organ confined; negative margins; lymph nodes & seminal vesicle not involved but PNI present; cancer extensive within prostate, multifocal G 3+3 and tertiary G 4
Infected lymphocele diagnosed and treated in 2014, 4 yrs after RALP
PSA <.1 for the past 6 years.";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Nov 2012";"Central, Florida";"271"
"03-26-2013";" 04:12 AM";"For whatever it's worth -- and I don't want to try & contradict whatever instructions that are given to patients by other doctors -- a doctor on the staff of my daVinci surgeon at Mayo Clinic told me to only do one set (of 6 or 7) of Kegels per day, preferably sitting on a toilet before bedtime. They explained that over-exercising the external sphincter muscle can actually weaken it.

For whatever it's worth, that is what I was told.

Good luck,
Chuck";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Nov 2012";"Central, Florida";"271"
"03-26-2013";" 01:02 PM";"I was doing around 200 to 250 Kegels a day, but not all at one time. Spread them out through the day.";"Age: 65 / At surgery
10/01/12 PSA 5.7 & climbing
10/25/12 Transrectal biopsy / results T2 b/c Score of 3-4 & 4-3 / Gleason Score 7
10/28/12 Consultation with Surgeon Dr. Vipul Patel (8,000+ surgeries) for Da-Vinci Radical Prostatectomy (my choice)
01/11/13 Da-Vinci Prostatectomy, Florida Celebration Hosp. (above surgeon), Cancer confined within prostate capsule & none found in margins or lymph nodes.
02/26/13 PSA test <.01
06/11/13 PSA test <.01 and Testosterone 510
09/09/13 PSA test <.01
01/15/14 PSA test <.01
07/21/14 PSA test <.01
07/28/15 PSA test <.01
02/02/16 Quadruple Bypass Heart Surgery
06/28/16 PSA test <.01";"Sarg";"http://www.cancerforums.net/members/81594-Sarg";"";"Senior User";"Nov 2012";"Central, Florida";"271"
"03-26-2013";" 08:35 PM";"It might not be a bad idea to consult your urologist, and also one or two others, and ask about doing just one set as opposed to 200+ kegels a day. I'd really like to know what the various doctors say about it.";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Nov 2012";"Central, Florida";"271"
"03-27-2013";" 12:50 PM";"Originally Posted by HighlanderCFH
It might not be a bad idea to consult your urologist, and also one or two others, and ask about doing just one set as opposed to 200+ kegels a day. I'd really like to know what the various doctors say about it.
I was told by the urologist & the surgeon that prior to the surgery to start doing the Kegels, and to do about 200+ a day. Just not to do them all at one time, but to spread them out over the entire day. So I would do around 15 or 20 several times throughout the day. After the surgery I was told not to do any for the first week after the catheter was removed and then ease back into them during the next week, and working my way back up to about 200 a day.
It all has worked for me.
Every surgeon and urologist has their own procedure and how they want the patient to do that procedure. It may be fitted to each individual patient and that patients circumstances.
For me it is over and I feel great. The surgeon & the urologist has told me that I no longer need to do the Kegels.";"Age: 65 / At surgery
10/01/12 PSA 5.7 & climbing
10/25/12 Transrectal biopsy / results T2 b/c Score of 3-4 & 4-3 / Gleason Score 7
10/28/12 Consultation with Surgeon Dr. Vipul Patel (8,000+ surgeries) for Da-Vinci Radical Prostatectomy (my choice)
01/11/13 Da-Vinci Prostatectomy, Florida Celebration Hosp. (above surgeon), Cancer confined within prostate capsule & none found in margins or lymph nodes.
02/26/13 PSA test <.01
06/11/13 PSA test <.01 and Testosterone 510
09/09/13 PSA test <.01
01/15/14 PSA test <.01
07/21/14 PSA test <.01
07/28/15 PSA test <.01
02/02/16 Quadruple Bypass Heart Surgery
06/28/16 PSA test <.01";"Sarg";"http://www.cancerforums.net/members/81594-Sarg";"";"Senior User";"Nov 2012";"Central, Florida";"271"
"03-27-2013";" 07:23 PM";"That is really great Sarg. Great recovery.

Best,
Buddy";"PSAs: 4.76 (May '12) 4.23 (August '12) 3.98 (October '12) 4.9 (February '13) 2.9 (June '13) 2.7 (Nov. '13) 1.31 (March '14) 1.07 (July '14) 0.69 (October '14) 1.6 (March '15)
Biopsy right prostate: Benign tissue
Biopsy left prostate: Prostatic adencarcinoma, Gleason score 7 (4+3), Tumor involves 2 of 10 cores and 5% of total tissue sampled, Positive for perineural invasion
TRUS measured prostate volume 19.36 cc
Stage T1c
66 Pd-103 seeds implanted (March '13)";"blank";"http://www.cancerforums.net/members/96949-blank";"";"Senior User";"Nov 2012";"Central, Florida";"271"
"03-27-2013";" 08:27 PM";"Glad to hear that. I wish they had told me not to do them anymore. LOL

Keep up the great recovery!
chuck";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Nov 2011";"Highland, Indiana";"5,079"
"08-07-2013";" 03:18 AM";"Today I am 10 weeks post-op and I wanted to give a breif update (for details of my surgery see my initial post here: http://www.cancerforums.net/threads/...015#post191015)

In terms of continence, while there is still day-to-day variability, I am now down to a single pad most days (sometimes barely needed) and none at night. I leaked badly the first week and then had significant progress the next two weeks and then plateaued at 3-4 pads per day for the next several weeks. At the suggestion of my local uro I began biofeedback PT at six weeks and although I have not done many of the suggested exercises besides Kegals and stretching I had a burst of improvement the last couple weeks. Iâ€™m not sure how much of this is attributable to the biofeedback, Kegals, walking, normal healing, or whatever, but in any event Iâ€™m very pleased with how its progressed.

On the potency front, I starting to see some partial but encouraging response at 6 weeks when I started 10mg Cialis q3d. I found things worked much better when standing or using a constriction ring. The response improved rapidly over the last couple weeks and this past weekend with 20mg Cialis and using a constriction band I had an excellent result and some great sex!

So the nerves are suddenly really coming around. I'm sure my relative youth and good health have a lot to do with it, but I still think this rapid recovery is somewhat remarkable especially given that the nerve sparing on the right side was only partial due to the palpable tumor on that side. I have to think that the 300mg Irbesartan I am taking daily since my operation has played a significant role in this. For those who recently had or soon will be having RP, this is something to consider with seemingly very little downside:http://www.ncbi.nlm.nih.gov/pubmed/23030689

As upright posture / constriction ring have a marked effect, it seems that some venous leakage is part of the picture for me. From what I have read it sounds like venous leakage is a irreversible condition but one that would be unusual to manifest as a side effect of RP so soon post-op -- especially in patient having successful nerve sparing and doing rehab. So I am hoping it may be a relatively slight condition that actually existed pre-operatively and that will not be sufficient to cause problems once the nerves and blood supply fully recover. My surgeon says this venous leakage is does not portend negatively for me and he expects a return to my preoperative performance over the long term.";"Jan '13: PSA 1.23, small nodule on DRE (1st screening @ age 40)
Mar '13: Biopsy 2/12 cores positive GS 3+3: rt mid 10% and rt apex 20% w/ PNI+ Stage cT2a
Apr '13: Biopsy confirmed by Dr. Epstein @ Hopkins
May '13: eMRI: lesion imaged in rt mid and apex (but not most inferior apex). Did not have typical diffusion-weighted features of high-grade PCa. No evidence of ECE, NVB, SV or LN involvement.
May '13: Open RRP by Dr. Burnett @ Hopkins. Both nerves spared.
Final Pathology: GS 3+3, organ confined (tumor extent moderate), SV and 11 nodes all negative (pT2a). Negative margins!
Post-op PSA: 0.01 @ 6wk, <0.01 @ 21wk, 0.01 @ 17mo, 0.01 @ 30mo
http://www.cancerforums.net/threads/...t-op-(my-story)";"njs";"http://www.cancerforums.net/members/104192-njs";"";"Senior User";"Jun 2013";"Milwaukee";"184"
"08-07-2013";" 04:46 AM";"You are one of the most knowledgeable posters here. You did your homework and made an excellent choice of treatment/surgeon.

As a result, your pathology report and post-op PSA are both excellent. I am sure the side effects are temporary and you will have a full recovery.";"";"newporter";"http://www.cancerforums.net/members/21257-newporter";"";"Top User";"Jun 2013";"Milwaukee";"184"
"08-07-2013";" 04:56 AM";"I agree with newporter 100%.

Congratulations!";"July 2011 local PSA lab reading 6.41 (from 4.1 in 2009). Mayo Clinic PSA 9/ 2011 = 5.7.
Local uro DRE revealed significant BPH, no lumps.
PCa Dx Aug. 2011 age of 61.
Biopsy DXd adenocarcinoma in 3/20 cores (one 5%, two 20%). T2C.
Gleason 3+3=6. CT abdomen, bone scan negative.
DaVinci prostatectomy 11/1/11 at Mayo Clinic (Rochester, MN), nerve sparing, age 62.
Surgeon was Dr. Matthew Tollefson, who I highly recommend.
Final pathology shows tumor confined to prostate.
5 lymph nodes, seminal vesicules, extraprostatic soft tissue all negative.
1.0 x 0.6 x 0.6 cm mass involving right posterior inferior, right posterior apex & left
mid posterior prostate. Right posterior apex margin involved by tumor over 0.2 cm length,
doctor says this is insignificant.
Prostate 98 grams, tumor 2 grams.
Catheter out in 7 days. No incontinence, minor dripping for a few weeks.
Five annual post-op exams 2012 through 2016: PSA <0.1
Semi-firm erections 5 years post-op whenever the moon turns blue.";"HighlanderCFH";"http://www.cancerforums.net/members/27612-HighlanderCFH";"Moderator";"Top User";"Jun 2013";"Milwaukee";"184"
"08-07-2013";" 02:54 PM";"Greetings,

I agree and am glad to hear of your marked progress. Thanks so much for your contributions to the community here. Keep the progress going!

Regards,";"Age: 50
PSA Trend: 2003/1.86, 2004/2.06, 2005/2.12, 2006/2.08, 2007/2.12, 2008/2.62, 2009/3.47, 2010/2.90
Jan 2011 PSA = 6.95 - Biopsy, 12 cores benign, 1 shows high grade PIN
October 2011 PSA = 4.53
October 2012 PSA = 6.85
April 2013 PSA = 6.64
April 2013 - Second biopsy, 12 cores, 1 positive for Adenocarcinoma, 5 % involvement, no tumors, Gleason 7 (3+4), Stage T1c
July 30, 2013 - Had DaVinci Robotic Prostatectomy: Dr. Michael Esposito, New Jersey Center for prostate cancer & urology at Hacksensack University Medical Center
Pathology Report: Cancer present on both sides but contained within center of prostate capsule, negative margins, Gleason 7 (3+4) remained unchanged
No issues with incontinence or sexual function.
Three post surgery PSA's = 0.
Here is my story";"Ralph P.";"http://www.cancerforums.net/members/103657-Ralph-P";"";"Experienced User";"Jun 2013";"Milwaukee";"184"
"08-07-2013";" 06:06 PM";"I find it encouraging that you hit a plateau and stayed there for a while. I was doing great down to a single Depends Shield and the last few days I have not been able to hold anything back, just leaks every time I bend over or stand up. I'm at 8 weeks as of yesterday. So maybe there is hope for me yet.

Glad to hear you are doing so good njs. I get my first PSA next week. Crossing my fingers.";"Age 66,
Biopsy 2006 neg. 11/07 PSA1.7, 12/08 PSA 2.5,6/10 PSA 3.7, 7/5/11 PSA 4.4, 7/19/11 PSA 4.1, Went on Jayln, 3/12 PSA 1.7, 3/13 PSA 1.1

5/3/13 Biopsy, (4+3) 15%, (4+3) 40%, (4+3) 60%, (4+4) 15%, & 1 core looking suspicious, out of 12 cores taken.
CT scan negative, bone scan negative. Stage T2C.

RRP 06/11/13 Cath. out after 7 days

Path Report: Prostate wt. 29g.Size 3.5x3x3 cm. Adenocarcinoma, Gleason 4+3=7, proportion involved 15%, dominate tumor size 1.2cm, Margins, negative. Extraprostatic extension: left posterior, right posterior, right base. Seminal vesicle invasion: Not identified, Lympovascular invasion :Indeterminate, Path staging TNM, Primary tumor T3a, No regional lymph node metastasis.

PSA 8/13/13 <0.1
PSA 10/23/13 <0.1";"lLance";"http://www.cancerforums.net/members/103736-lLance";"";"Senior User";"Jun 2013";"Milwaukee";"184"
"08-08-2013";" 02:51 PM";"Good news. I am hoping for similar results to yours.";"38 y/o
Initial PSA of 11.8 on 5/15
Retest of PSA 9.8 on 6/17
Biopsy on 7/3 12 of 12 cores positive, Gleason 3+4 with some cores showing 4+3
CT scan negative
Bone scan negative
Surgery scheduled with Dr. William Catalona, Northwestern University Chicago 8/13/13
Post surgery path report showed tumor went outside prostate on one side, seminal vesticles involved on one side.
Lymph nodes showed no involvement
Upgraded to 4+3 Gleason";"JD1969";"http://www.cancerforums.net/members/104911-JD1969";"";"Regular User";"Jun 2013";"Milwaukee";"184"
